line,type,context,talking,talking_to,words,episode
343,dialogue,,laura,colton,Thank you. You look so good.,1
344,dialogue,,colton,laura,What's your name?,1
345,dialogue,,laura,colton,I'm Laura. I'm from Dallas.,1
346,dialogue,,colton,laura,Dallas. Texas. I love it.,1
347,testimony,,bri,aside,"There's a lot of gorgeous girls here, and everyone's fighting for his attention. You want to stand out and you want to look different.",1
348,dialogue,,heather,laura,Do we share the same dress?,1
349,dialogue,,laura,heather,No.,1
350,dialogue,,heather,laura,"We totally have the same dress. I love it, looks so good on you.",1
351,testimony,,erika,aside,"Oh, they are wearing the dress.",1
352,dialogue,,laura,heather,I love it!,1
353,testimony,,erika,aside,I think I was looking at same dress online and I almost bought it. Thank God I didn't.,1
354,dialogue,,colton,hannahg,"Hi, how are you?",1
355,dialogue,,hannahg,colton,I'm good. How are you?,1
356,dialogue,,colton,hannahg,Good. I love the gold dress.,1
357,dialogue,,hannahg,colton,"Oh, thank so much. So my name is Hannah. I got you a gift.",1
358,dialogue,,colton,hannahg,Is there anything crazy in here?,1
359,dialogue,,hannahg,colton,I got you your favorite brand of underwear.,1
360,dialogue,laughs,colton,hannahg,I love it.,1
361,dialogue,,hannahg,colton,I had to do it.,1
362,testimony,,hannahg,aside,Rumor has it that Colton doesn't wear underwear.,1
363,dialogue,,colton,hannahg,She's gorgeous.,1
364,testimony,,hannahg,aside,So I just want to let Colton know that I'm thinking about him.,1
365,dialogue,,colton,annie,How many points do you get when you score a touchdown?,1
366,dialogue,,annie,colton,"Six, seven with a kick.",1
367,dialogue,,colton,annie,Seven with a kick. I love it. Come here. One more hug.,1
368,testimony,,colton,aside,Some of these women are paying attention and they know me a little bit. That means so much to me.,1
369,dialogue,,colton,jane,Are those your dogs?,1
370,dialogue,,jane,colton,You don't recognize the dog in that photo?,1
371,dialogue,,colton,jane,That's my dog! And that one is?,1
372,dialogue,,jane,colton,This is Bella.,1
373,dialogue,,colton,jane,Okay. I couldn't tell that was photoshopped.,1
374,dialogue,,jane,colton,One big happy family.,1
375,testimony,,colton,aside,A lot of these women are having fun with it. I haven't stopped smiling since the first woman pulled up.,1
376,dialogue,,jane,women,"You guys, my dog, like, she's all I'm thinking about. I mean, Colton as well, but, like, my dog.",1
377,testimony,,caelynn,aside,"Girl after girl continues to come in, they keep on strolling in, and I'm like, I just want to talk to Colton.",1
378,dialogue,,angelique,women,Who do you think is goio be the first person to grab him? Do you think the sloth is going to take her time?,1
379,dialogue,,jane,women,I am not on sloth time. Let's speed this up a little.,1
380,testimony,,caelynn,aside,"I'm excited for tonight also, I'm worried about the girl who is going to, like, stir the pot. Because so far, everyone is so cool. And I really ‐‐ I am waiting for that bitch to come.",1
381,dialogue,laughs,catherine,colton,,1
382,dialogue,,colton,catherine,"Oh, we got a dog. How are you doing?",1
383,dialogue,,catherine,colton,"Good, how are you?",1
384,dialogue,,colton,catherine,Good.,1
385,dialogue,,catherine,colton,I'm Catherine.,1
386,dialogue,,colton,catherine,Catherine. Nice to meet you.,1
387,dialogue,,catherine,colton,"So nice to meet you. This is my 10‐year‐old daughter, Lucy.",1
388,dialogue,,colton,catherine,"Nice. Hi, Lucy, how are you?",1
389,dialogue,,catherine,colton,"I thought since you are laying your heart on the line, it was only fair to give you a piece of mine. So I'm going to give you her during this journey.",1
390,dialogue,,colton,catherine,"Yes. Oh, she's not liking me.",1
391,dialogue,,catherine,colton,"It's okay. You have to win her over, too.",1
392,dialogue,,colton,catherine,Okay. You'll see here inside.,1
393,dialogue,,catherine,colton,Take care of her.,1
394,dialogue,,colton,catherine,"I will. Wave goodbye. ""bye.""",1
395,dialogue,,catherine,colton,You look good together.,1
396,dialogue,,colton,catherine,Thank you!,1
397,testimony,,catherine,aside,"Everyone does like dogs, of course, and Lucy is just a special little animal. Maybe that was love at first sight.",1
398,dialogue,,catherine,women,She's going to be living with Colton.,1
399,dialogue,,women,catherine,Your dog? Your actual dog?,1
400,dialogue,,catherine,women,What's a better way to get to know me than through my child?,1
401,testimony,,tracy,aside,"She's giving away her dog to Colton already, really setting this whole thing up.",1
402,dialogue,,chris,colton,"Would you like me to dog sit for you? Oh, look, I think she likes you. She slobbered on you.",1
403,dialogue,,colton,chris,That's okay.,1
404,dialogue,,chris,colton,Pull yourself together.,1
405,dialogue,,onyeka,tracy,"Maybe I'll give Colton a picture of my dog and be like, here's my dog, he's way better. He's an aussiedoodle. His name is Smokey.",1
406,dialogue,,tracy,onyeka,An aussiedoodle? My parents have two miniate poodles and one pomapoo.,1
407,testimony,,onyeka,aside,"Honestly, I'm a little jealous that Catherine brought her dog.",1
408,dialogue,,onyeka,tracy,She brought her dog. I'm just ‐‐ it's fine.,1
409,testimony,,onyeka,aside,"I do think that puts het an unfair advantage, so I'm going to go ahead and say this is the craziest way to start night.",1
410,dialogue,,catherine,women,"I hope he's worth it, you know? I feel like she's a piece my heart.",1
411,exclamation,,???,self,"Oh, my God. She has a horse and carriage. Y'all.",1
412,dialogue,,colton,self,Looks like Cinderella.,1
413,dialogue,,???,women,"Oh, my gosh. She's literally wearing a blue dress. Shut up.",1
414,dialogue,,colton,erin,How are you?,1
415,dialogue,,erin,colton,"I'm good, how are you?",1
416,dialogue,,colton,erin,You know how to make an entrance.,1
417,dialogue,laughter,erika,women,Wow. I really could have done at more than a bag of nuts.,1
418,dialogue,,erin,colton,"Hi, I'm Erin.",1
419,dialogue,,colton,erin,Colton.,1
420,dialogue,,erin,colton,"So nice to meet you. Well, I'm here looking for my prince charming, so I really can't wait to get to know you better. Come find me before the clock strikes midnight.",1
421,dialogue,,colton,erin,I'll see you inside.,1
422,dialogue,,tayshia,self,"All right, Cinderella, we'll see what happens at midnight.",1
423,dialogue,,erin,women,I'm Erin.,1
424,dialogue,,caelynn,erin,Hey! I'm Caelynn.,1
425,dialogue,,???,???,She totally took my idez. It was my idea.,1
426,dialogue,,???,???,It's okay. It's okay.,1
427,dialogue,,???,???,I had a dog.,1
428,dialogue,,???,???,Yours is bigger.,1
429,testimony,,courtney,aside,"There is a Cinderella. Like, it's getting really crazy already.",1
430,dialogue,,courtney,women,"He'll be like, you're the crazy peach girl.",1
431,dialogue,,???,courtney,Yeah.,1
432,dialogue,,courtney,women,But he needs to know that I am not just fruit.,1
433,dialogue,,elyse,women,There is a ton of people.,1
434,testimony,,caitlin,aside,"When it comes to spendig time with Colton, the more is not merrier.",1
435,exclamation,,women,self,"Chop, chop, let's go!",1
436,testimony,,kirpa,aside,Some of the girls might get rowdy and we might have to use that cop car later.,1
437,dialogue,,onyeka,women,"He is definitely hot on TV, but in person ‐‐",1
438,dialogue,,hannahb,women,"So hot. I was just, like, your face is so good.",1
439,testimony,,hannahb,aside,"I mean, he's a stud. Like, he's a total stud.",1
440,dialogue,,kirpa,women,That scruff.,1
441,dialogue,,???,women,Is super hot.,1
442,dialogue,,angelique,women,"The scruff, the suit, everything, is like ‐‐ perfect.",1
443,dialogue,,nicole,women,It's not fair.,1
444,dialogue,,???,women,"It's not fair. Like, how do you look that good?",1
445,testimony,,devin,aside,Colton is so gorgeous. Wow. Just wow.,1
446,sound,laughs,,,,1
447,dialogue,,courtney,women,"He is a very welcoming kind person, like, on another level. I've never met anyone like that.",1
448,testimony,,caitlin,aside,I'm so ready for Colton to get inside. I just want to see his face again.,1
449,dialogue,,chris,colton,"Hi, my friend. 30.",1
450,dialogue,,colton,chris,30 of them.,1
451,dialogue,,chris,colton,You just met 30 women. How are you feeling right now?,1
452,dialogue,,colton,chris,It's unbelievable.,1
453,dialogue,,chris,colton,You were nervous when the limos started arriving but now how do you feel?,1
454,dialogue,,colton,chris,"Still a little nervous. I mean, look at all of the beautiful women in there. I mean, I'm in trouble. I'm in trouble.",1
455,dialogue,,chris,colton,What stood out to you the most?,1
456,dialogue,,colton,chris,"I would say, all of thee so confident, and that is f the most attractive thingst I could find in somebody am so excited to get this thing started.",1
457,dialogue,,chris,colton,"One thing you should know, and something you are familiar with, first impression rose. Obviously, give that to the woman that you have a connection with, just that one woman you definitely want to keep around.",1
458,dialogue,,chris,colton,Are you ready to go?,1
459,dialogue,,colton,chris,Yeah.,1
460,dialogue,,chris,colton,"All right, brother.",1
461,dialogue,,colton,chris,Awesome.,1
462,dialogue,,chris,colton,"Good luck. Colton, the house is yours.",1
463,dialogue,,erin,women,"I was a little bit skeptical coming into this. I was like, is he really ready? I am. That's the reason I'm here. So I'm hoping that ‐‐",1
464,dialogue,,tahzjuan,women,It's reciprocated.,1
465,dialogue,,erin,women,"Right, exactly.",1
466,dialogue,,hannahg,women,I am just ready to talk to him.,1
467,exclamation,contestants exclaim,women,self,"This is so exciting! This is crazy. Wow! Oh, my God. Hi. This is for you.",1
468,dialogue,"laughter, contestants exclaim",colton,women,"Thank you, thank you. You all are stunning tonight. And any expectations that I had, how that was going to go, you guys blew it away. so I am so excited to start this journey with all of you. While I know a lot of different emotions are probably running through your head right now, and it could be daunting at times, it's so worth it. I fell in love with Becca, and while that didn't work out I was so grateful for that heartbreak, because it led me here to you tonight. And I know there has been people who said that I might not be ready for this. Well, I'm here, standing in front of all of you, to let you know I am so excited, I am so ready for all of this. And one thing that I promise you is that I am going to stay true to myself, I'm going to be open and honest, and that is all that I am asking from you guys in return, is openness and honesty. I'm very hopeful that standing in this room tonight is my wife. And that is so exciting to even say. so let's get this thing started! Let's make a toast to new beginnings, to taking chances, and to falling in love. Cheers.",1
469,exclamation,,women,self,"Yes, cheers, girls! cheers!",1
470,dialogue,,demi,colton,You ready?,1
471,dialogue,,colton,demi,Yeah.,1
472,dialogue,,demi,colton,"All right, let's go.",1
473,exclamation,,women,self,"I'm like, oh, it starts. It starts already, okay. And it's just like that.",1
474,dialogue,,demi,colton,How are you?,1
475,dialogue,,colton,demi,"Good, how are you doing?",1
476,dialogue,,demi,colton,Good. Do you remember my name?,1
477,dialogue,,colton,demi,Demi.,1
478,dialogue,,demi,colton,"Yeah, you got it.",1
479,dialogue,,caelynn,women,"I'm like, what just happened?",1
480,testimony,,caelynn,aside,"I did not expect it to be so intense right off the bat. I mean, as soon as Demi took him, the mood shifted and we were all like ""woah"".",1
481,dialogue,,cassie,caelynn,"Demi was, like, on it.",1
482,dialogue,,caelynn,cassie,Dang.,1
483,dialogue,,demi,colton,"So tell me a little bit about you. I don't really know much. Like, where are you from?",1
484,dialogue,,colton,demi,"I'm from Colorado. I grew up, I have a great family, awesome dogs.",1
485,dialogue,,demi,colton,"Oh, you got dogs? What kind of dogs?",1
486,dialogue,,colton,demi,Do you have dogs?,1
487,dialogue,,demi,colton,I have kitty cats but I like dogs.,1
488,dialogue,,colton,demi,Okay.,1
489,dialogue,,demi,colton,I love all kinds of animals.,1
490,dialogue,,colton,demi,"I got you, I got you. Where are you from?",1
491,dialogue,,demi,colton,I'm from texas.,1
492,dialogue,,colton,demi,Texas. What part?,1
493,dialogue,,demi,colton,Texas girl. Around Dallas.,1
494,dialogue,,colton,demi,Okay.,1
495,dialogue,,demi,colton,"So I work in Dallas but I live in, like, the country, so I kind of have an equal balance of both. I like four wheeling, I like long boarding, I like doing anything fun like that.",1
